RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30
4099,46,Cincinnati,city,OH,OH,"Cincinnati, OH-KY-IN",Hamilton County,760.48714992626,762.5353280997225,764.9839551903369,771.1012075950905,775.6318433268626,778.8278044253369,786.3212228152618,787.9468588096129,793.7662103981534,791.9619724928452,798.0544287414688,802.6869815428067,806.8816636339741,798.021440492647,796.0159877931076,793.3814507646641,804.1512032696718,804.0851983230028,810.4782430936391,808.9070453105444,815.1238825159506,812.5416250467263,822.7341693332766,826.1839306750883,834.4905753346084,836.0133044994221,839.7462599214948,847.6507225118434,854.8960151632289,859.6523956783669,863.3953877393768,869.543980774404,870.1909827184556,872.3241617673838,869.4773588821124,876.1351309058298,880.8613783229898,885.9906490498137,894.5846059612941,905.1043819759269,915.2215052799789,917.1395116679645,920.5938635873174,917.9271629318555,918.9295883769245,921.1889442703418,928.3892990113586,940.2616539332839,942.2404862790959,948.7145633444843,953.4818362067251,964.4290921539883,971.4587693480144,974.1059455349679,979.2079352823476,985.0137441312606,988.2793199847455,990.236468279363,991.4197092941527,993.2357320400154,998.5628986608274,1004.4272825155333,1015.335825562683,1018.4462885248943,1022.7923817292133,1025.1715407308811,1029.7785288503321,1031.8715049775865,1036.9952584968412,1036.1599031429112,1039.385519568882,1042.656903620103,1050.9230050774229,1054.281381581804,1058.9113972612884,1071.98275964081,1082.8895694079597,1095.4057641259585,1103.4824856163045,1120.3371056559968,1130.5415630541368,1134.9925609825523,1139.6517441667495,1141.7228286812244,1150.2669325610116,1156.1799851307592,1171.289980461979,1188.957941424305,1201.8266416762065,1216.1051142225547,1229.6852477296645,1241.953105199773,1247.9504456280995,1251.6350217360489,1257.3259688129735,1262.414758157076,1266.4483494836081,1271.2390769473047,1279.7962781578801,1288.4064465365077,1300.6005329275438,1304.391738612004,1310.8032593083342,1314.7471478695193,1314.6569123519203,1332.546286782794,1346.058927813962,1366.9780573755202,1361.4450832997213,1360.563950497765,1365.359528056214,1374.9217511945162,1381.4239415446145,1387.9996203121327,1386.2612561559215,1392.8453114549034,1397.0177755052282
46298,47,Long Beach,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1304.7746687705737,1318.2773308072817,1335.8015694129258,1348.024883844678,1352.5665953278292,1359.5062117721484,1362.7250095808724,1372.7262882390082,1390.687100701742,1403.033063175167,1414.1830950774781,1412.9137953788957,1418.0838456874128,1433.9107159701953,1452.792764584612,1464.4949572458124,1460.8122447460887,1467.1411827251202,1480.3889827877101,1500.8323134138232,1509.1889406384526,1513.5132227712922,1514.4661981006375,1521.0081939653744,1534.7059985919188,1555.6572863640872,1574.4343195273843,1579.9948249329855,1588.033977015728,1598.949250493666,1619.695116982272,1623.1652793807802,1633.803835225567,1635.7746956509518,1640.2673856969586,1639.0264381401737,1650.6881938962042,1664.459055699589,1680.4611056966844,1687.0606711589764,1697.2229154154224,1711.2789385991705,1723.2970511151273,1736.0138358404477,1737.752637567147,1747.813725069725,1747.8519922760793,1751.3637411905179,1750.3421229044868,1755.4113846202404,1764.659090780125,1772.596900080483,1782.3983455718594,1792.635414144482,1803.5712474771426,1816.0475399237778,1821.960346418605,1823.1229386426378,1825.5615306608713,1827.4612404480713,1832.8355126745253,1837.70907504491,1840.122973904711,1833.873166937102,1823.479272463999,1822.4674233610401,1832.9087098370583,1848.9876415681683,1857.0810068247943,1866.2746407436855,1869.9533352485023,1872.3328398427425,1874.0059557650702,1879.5696271926652,1893.6026417700245,1908.6194220830923,1924.2963839365264,1945.4387174424166,1961.9549791884149,1985.2817497092951,2005.4949239178711,2026.8329653392875,2036.1928554120798,2044.2706985653374,2056.8058596773567,2081.8926063499034,2097.772792133284,2114.187091669723,2127.3148237936452,2148.073357297575,2164.1558534273,2180.9541929772977,2192.980657631113,2205.902256791172,2198.2728618217357,2195.371940751614,2196.736688249621,2204.0317775139274,2205.718207825407,2208.8086481258824,2213.8888036431017,2229.3126806923087,2239.629660242622,2244.6195817103767,2239.8289106013267,2233.856267213474,2241.2686803404913,2256.7381896863026,2253.677695504749,2255.5815568253884,2253.806586418934,2272.481465307571,2286.5950221341614,2293.9037408161316,2303.177490674426,2305.8770574226087,2317.279777464175
41515,48,Virginia Beach,city,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach City,1242.0192992619545,1245.4513080919046,1252.061579001079,1258.907403515225,1263.4474673888958,1266.9948066315756,1265.7425891493033,1267.5244129068092,1262.6163774203924,1261.0921627851362,1256.3794804049248,1255.1461633177853,1257.4852999272628,1259.7599398790792,1267.880750093597,1269.5284667287226,1277.0275718470364,1278.8234798875535,1282.3441539236485,1282.914459857073,1280.2132447386596,1277.32244777013,1270.7995505463302,1273.6121104048946,1277.8100978393593,1289.0084263025683,1297.4845908891427,1305.8949935189164,1311.425708943757,1315.074571737666,1318.1004566713495,1321.7194895788518,1320.4122179055685,1314.941530759234,1310.0162252134967,1309.1217024748496,1312.5496668039286,1317.9952246700473,1327.1427999758805,1334.2921694200202,1340.918554557666,1344.5490845490126,1348.9220597433416,1349.5904485368687,1345.4457374947408,1346.488186275692,1349.2746750106137,1348.514386221028,1352.6222493680775,1355.9388442920228,1371.6980222738352,1374.1215475187105,1380.7721369748099,1384.6386146874122,1389.4359820313869,1394.8893913367942,1395.5898435366992,1399.0768031693076,1398.7177138372047,1400.222808299583,1398.9902058012935,1399.421453646584,1402.4827446788465,1406.2247293242929,1407.819013487545,1413.5218847084234,1431.6133238711861,1452.7921374028917,1470.281962400761,1476.7501175523175,1482.2968311761476,1489.616832065192,1490.5621130332243,1504.0912646370227,1515.5437011204408,1548.4346908497332,1585.6324909588182,1627.681248259602,1669.2017750553453,1692.0298594149497,1715.166319156358,1721.7596132539734,1722.2035805871913,1709.500323424869,1706.3801762357496,1706.3529101419854,1730.7476346410635,1757.8992546115944,1789.275911549953,1806.4857406033018,1816.3212159462198,1825.5209718741332,1834.7558262697767,1824.7514195925771,1821.3704259785206,1815.431334458477,1830.384377012403,1836.189598087602,1848.1775027487654,1851.6829234824174,1861.3457411103486,1868.8661511196876,1893.956747651155,1904.720550804402,1916.7661041376991,1907.8984638783938,1910.9786843964532,1894.056937992816,1898.2831034681767,1896.0492602461147,1913.2490384349455,1923.2979779214456,1949.3680094879387,1978.123561754003,2000.6280449111894,2006.007481538609,2008.316112427877
3506,49,Bakersfield,city,CA,CA,"Bakersfield, CA",Kern County,1116.0181464547202,1119.430558610677,1126.3271960025982,1126.0035702212097,1131.0878627589987,1126.9019978960578,1131.7864439671075,1128.197396482902,1129.315166718094,1129.0941069493824,1129.0400439906412,1126.5970038974513,1127.8327763776288,1127.3921388346678,1137.3909099014631,1141.3907763038585,1140.745231195599,1138.3139430537076,1141.9137559654966,1144.7230610842334,1144.9179456465477,1138.98355772991,1137.2779773961943,1137.7207356392316,1143.3882052831316,1148.9627162221868,1153.3520228178106,1157.94793833939,1164.834265634133,1164.9716605687022,1166.8937336551212,1168.2108472183031,1175.969970696927,1174.9858589853684,1174.3142095813614,1174.9977630185003,1179.3975123430885,1187.819763662069,1192.7341871462893,1197.9280586992202,1201.6425442934342,1205.5268910296484,1213.8913378992984,1216.284351645796,1221.054208267581,1220.8622976802715,1221.9630702137276,1223.9910916109989,1226.489493687338,1231.73088037604,1242.4944074851564,1253.9992774454367,1263.231180835213,1269.5444324435264,1275.5659536728783,1282.9589041338754,1280.4766754467237,1283.8652024933872,1285.154505253702,1288.2709423450096,1288.2443235042,1293.97879133477,1302.6342721977337,1303.0189675156823,1304.9936347957473,1317.4094711187277,1347.2316377024576,1375.4141080874274,1381.5419449395356,1391.4330678660788,1394.9643590094222,1407.4425592972082,1428.008590914664,1433.6715362766572,1446.3971854777712,1444.164580752554,1482.0462063347682,1507.6380894979934,1523.098662162604,1532.381375533859,1577.194319415602,1612.2629458475396,1648.7110553282826,1662.1483954955188,1684.4496563596806,1717.1598594321426,1726.6339276472277,1749.9221064812805,1769.2107233298611,1792.887117917862,1809.2216447778185,1797.6584511091037,1804.1115875125363,1805.6698791312033,1796.2928842235526,1783.8180027490846,1772.9522622741501,1785.3026824628535,1796.9623874784397,1817.6821710120312,1820.9368168915305,1833.0123059960065,1841.6314432758506,1859.806203546813,1866.9614802474846,1872.8036272259842,1868.962437336404,1871.368530467222,1868.8328479607799,1880.583204965345,1886.8454381936376,1903.4940984097022,1904.8526810548087,1926.3735695818489,1924.721589336798,1935.69037806193,1930.164603370792
41176,50,Tampa,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1099.431602341082,1107.8349732873912,1110.7338507520753,1121.3802148888285,1128.507181115941,1136.6590782902915,1143.0169526774835,1149.4451136658963,1148.3990897210997,1151.9626813453572,1156.4532118069733,1165.7594080088174,1171.9055420913135,1174.1483458079128,1176.9891747984182,1184.362231981416,1190.2663840248306,1202.3014147327156,1203.6344904422428,1212.4069182929313,1215.622758266767,1221.3166748697429,1218.3301625996753,1216.9491049078733,1221.0184536883635,1234.0453940536427,1247.3769834013374,1260.2093785806123,1268.7032601543817,1278.471221012651,1279.5995835208082,1278.205352707586,1276.0008753179109,1276.4574032092235,1280.2346328255685,1282.65160327452,1287.0206121869576,1293.2658499924241,1302.1973215797573,1317.1583207168444,1332.0560671441126,1344.842091019009,1352.016002227289,1358.2483121991543,1354.983471387107,1347.069409636023,1350.4451286621118,1351.2299770987754,1359.9949529096803,1359.9935935501805,1372.128487518743,1386.3926038198897,1395.8984157932562,1406.0851161461276,1408.9646545083433,1416.266550280041,1417.7855211912108,1416.178699709297,1410.4925102024786,1412.2675700075629,1420.9130874246077,1428.860583060869,1438.3018629565647,1434.623942130092,1431.0869277587947,1428.5024391011075,1445.4360341991805,1459.9552585642678,1473.4226097505132,1476.2768026644892,1481.3483721819714,1486.640225691678,1495.3475017667308,1512.8581016191363,1532.891684591969,1563.522021709187,1606.840111343034,1660.5914671187002,,1787.5362878667281,1844.7637736312581,1874.7402298741747,1886.2641979653383,1899.235179835531,1927.1046351140603,1945.0305550269486,1965.2668220521869,1988.062084524304,2012.1587332262407,2036.2319867742324,2053.963825693743,2067.2133922122966,2063.280116395974,2044.897575066933,2032.8461959741903,2023.1889674489098,2029.0039589135556,2034.594758107971,2050.4648116724616,2060.7930197791447,2076.047899115473,2081.9913888021433,2097.058308236469,2107.07066134432,2108.1166223011915,2104.4807071087025,2093.109741618715,2089.1250670456543,2083.1685510218335,2084.821559825349,2093.821167243467,2100.9054172429283,2110.2586359688403,2115.9588167843035,2124.1215818942005,2129.126892080158,2132.02808169554
13072,51,Oakland,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,1805.2887616308028,1825.9478458033097,1877.2110711085531,1897.3221013655818,1920.3879717994969,1950.2041931801618,1979.520617004357,2033.3606402093897,2072.466006484266,2102.792604386961,2095.8998813236826,2066.454219590938,2090.829159766141,2100.3100195525208,2149.1324172128748,2169.1139257084205,2188.6987843477186,2209.3991086617843,2233.2171083645403,2244.0871699837408,2240.4383184574995,2217.1997042245994,2248.2274196862186,2251.4375624622517,2290.6162800567345,2277.9900319216213,2303.6008656074027,2297.08327270167,2330.322796346542,2338.833389371567,2361.3307268292615,2375.0005773350777,2381.7098602725277,2387.8692313099336,2394.9432208428466,2399.2608416621633,2403.829492181137,2418.0475317340984,2428.7643559523513,2431.495024279524,2428.947810854449,2433.2119625320865,2449.281541900225,2453.3696952647892,2470.155294548664,2477.6645992986773,2494.93965432704,2499.3800733097387,2504.2580550322355,2488.8523403936138,2497.9879914898524,2494.399898607574,2523.642356023458,2543.1928137994378,2574.3473656109245,2574.671781047737,2579.348633776084,2569.3381394361486,2570.4143704766907,2549.915656033291,2545.5857741830055,2544.7801257741553,2563.6448715241418,2559.3548703836072,2551.8497183238474,2532.846003230124,2541.5464490128447,2523.405527527351,2495.396839756636,2465.874576245669,2425.5416055613555,2399.038297084912,2375.8700256426428,2388.264063985229,2398.2891146027223,2388.520514490589,2396.169869344485,2424.979332340461,2469.2371654067706,2493.061950037459,2496.474165790945,2495.452939457707,2488.9713947475425,2503.0800098029135,2512.138216342683,2533.3525603594762,2538.924538426716,2559.8264611354653,2571.203258770557,2586.848686027398,2602.0483799725357,2602.7378090236025,2592.6148869338954,2570.60510993602,2550.487309175383,2534.6478230965786,2516.4740728663323,2522.9011445433102,2561.224450852326,2579.528918044872,2596.8444273363134,2565.963822270259,2558.1360487372103,2542.0457251098132,2533.3667645568617,2516.5608060746486,2491.700191423021,2478.117617675385,2474.276931589346,2480.3118463173596,2476.289909609236,2470.263823779142,2465.8938111529997,2471.93261730816,2487.5398616202297,2499.215239799301,2497.6635461733354
20859,52,Tulsa,city,OK,OK,"Tulsa, OK",Tulsa County,792.9502074900855,797.6721269153555,800.1841176317016,806.7431098604001,808.5489278185871,807.4452849570729,812.3478412297708,818.6313744747215,815.2040428157304,812.8649664153357,808.9424189178387,811.7722601647822,812.3044260854082,811.291419873797,815.8387159557132,815.8873916502979,828.0340769104828,826.8597715690602,828.7980962530152,822.3498833761927,821.1910855541487,823.1573227139808,821.5331853862001,832.197442642559,828.0254772434257,830.0812504655595,823.7588026198015,828.5012401786505,834.2704985294109,840.5942354370842,842.9553195423799,839.4184618743623,834.5363495063856,833.843632836204,838.1806870897831,840.6333631056518,842.5864750746574,842.5621757069548,844.1663916132069,846.1144423820831,850.0521556636742,858.7330527707622,862.458031541137,863.7419966834561,860.6802397992617,862.2891724167832,863.6649039750909,864.964360374204,867.7719658407216,869.1356040610143,872.2059745594105,873.9825424958404,877.9293062180541,882.6000683980257,888.3937936959081,888.6474776713386,892.1706892655227,889.9452971482782,896.6152819253738,895.9655295259449,901.0429397465291,901.9837522990902,907.497624057437,908.7718329192628,914.767145563273,920.9236557914564,934.5928600250318,940.8597759288779,946.8946094678464,950.1128995598569,954.0838615224013,958.390679424464,967.3155026956011,980.9326164679495,988.9724264892948,1000.049027819266,1010.6930459429692,1027.2873935638468,1044.0542317760312,1057.3572298781153,1073.561636051124,1071.9128383692694,1083.0944879217168,1096.8878743033067,1111.9201900578785,1126.4301864054175,1140.2527788880818,1164.8142671240332,1174.8947837479686,1181.1560712054763,1181.6065060859341,1185.671632792434,1176.6600707236028,1169.6339650362643,1157.4485047858184,1158.1566064246895,1164.6712620333558,1172.9946760225043,1182.4527806010692,1187.1383881953818,1202.191170296309,1216.9445026035196,1228.6841225734531,1227.842553125876,1223.4235023579524,1218.230286232852,1226.185625524612,1235.2367327931852,1243.8235302809626,1249.825165573817,1252.422496613309,1262.2939056465884,1269.9715865407056,1282.676407832498,1286.2214882430421,1288.2230062948859,1290.238718260862
5983,53,Minneapolis,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1198.5757236185402,1197.305529270045,1204.9123107872338,1207.5738267473678,1225.1286161006724,1232.093073367781,1251.2571495731356,1247.9394121556334,1246.705687043111,1229.4986913395012,1235.2237583230803,1238.7032843012032,1253.0384623894668,1249.715935968305,1260.4979907601005,1270.4998582259107,1290.40704916352,1299.1560561102358,1304.1088689021124,1308.6848201845207,1307.4212009945174,1307.2182458657842,1306.002671871705,1304.4622013979629,1310.7459713352357,1321.6190128454234,1337.5456258506556,1348.9586273939528,1358.1723241875761,1368.2128098742157,1374.2701180620415,1381.7622725056237,1377.1730598199238,1373.7984584684098,1362.6445390260694,1372.2896786521133,1382.1026632267376,1400.0803375822925,1414.8919928006273,1418.5587737257054,1423.5051381429112,1418.9414127565813,1429.0282354589083,1424.9132743386886,1418.3483398175686,1412.2319492001302,1421.231658674811,1424.4864326807235,1436.6553026457723,1435.144500892916,1461.8480548540222,1471.0396100102487,1488.9947458222998,1488.218351343564,1487.5553184480975,1481.7830515694282,1473.3570655882756,1471.363121541112,1471.5494113414056,1473.6853799798614,1484.2410092873904,1495.1727891018922,1504.2912961691802,1502.3577390072967,1499.796422250622,1500.692726166414,1501.3677660330045,1497.330364158455,1479.2883515699423,1460.6504958922783,1451.761837744377,1445.8488063136112,1448.3300227581103,1442.9971665146406,1453.2145817794533,1464.0337713251545,1480.8761665589177,1495.5365924949801,1503.8305062685702,1505.1688987658742,1505.025384421059,1503.1072500048847,1507.7232521734234,1510.7881319836479,1517.0630904741693,1523.804482577953,1531.7197892951478,1542.7855318034433,1553.5856427206616,1561.8413153861025,1566.8089338575815,1569.0273923101158,1562.760939224787,1552.9241868383692,1541.5715326584875,1545.2262129037153,1544.6736575353693,1556.1910861539359,1561.2989671425096,1571.1180159386788,1574.9061179310424,1579.3950956447006,1585.7397594124707,1586.8113751556577,1577.5352612682657,1576.3167032964466,1575.5743612282495,1578.8335269442623,1579.4610453297287,1586.8751790939884,1600.6880062646705,1610.9529041313872,1616.2305422694922,1623.469927740985,1625.1842897095707,1631.2671356521582,1629.4315131336243
16846,54,Aurora,city,CO,CO,"Denver-Aurora-Lakewood, CO",Arapahoe County,1113.0839154576563,1122.4160650601013,1140.5158888629167,1165.7040050551168,1175.6064085399844,1186.8355453250033,1191.7867605873673,1204.6980011827807,1209.085242011138,1218.3739847936693,1219.3507716794263,1226.135649555993,1229.9292803023714,1236.5929256792847,1233.1266236263634,1233.8874067760394,1246.85542868649,1260.7939799465246,1267.5070154190369,1260.369647457134,1260.8311467003934,1259.1872578236805,1265.3586309792072,1265.8488789141056,1270.770735545213,1271.2944821591711,1283.7157461688644,1299.6075695008617,1316.6922854276088,1331.7978239612,1338.8783122419027,1348.1576201127002,1348.5965035968002,1346.0608891267802,1340.314893336067,1337.9162787843566,1337.3610816431762,1344.6381887187945,1359.121307953599,1375.2021069693726,1386.2723381088726,1390.119453433308,1396.9418134404584,1397.2824896246416,1398.865017759328,1395.6468164812206,1396.3435128823553,1394.0846759720487,1393.4533413027723,1401.4588951666176,1408.489608808316,1422.2006074434257,1432.9704602191646,1445.8120618839903,1453.3688423156834,1451.4836312745083,1449.9693223549525,1444.4239447074094,1445.5868232805256,1441.536385992793,1447.8547080499932,1453.195492430211,1465.0527155430987,1461.2946626667142,1458.971628213169,1459.5220771801867,1472.3123691219519,1482.2506307037208,1487.8781398400924,1491.6716571086674,1490.6256440146344,1491.6730665108632,1484.244164298177,1485.3571219226537,1494.256772466373,1522.542614039196,1554.4659569488533,1584.994914110113,1613.4796471846194,1645.8273252954634,1670.1454844801208,1683.0951829161338,1685.25765757701,1693.4733844594668,1694.839767089328,1699.3249523708798,1705.577735012795,1726.3733691834836,1748.6249001035328,1770.9362181840931,1785.4508947996944,1793.6973356329788,1789.7545197440515,1787.04656503214,1773.7808562243756,1773.0692121986567,1770.3368949794094,1780.9357352763714,1792.0755390523104,1801.8798934297224,1819.4462897081708,1831.1028200087253,1840.3520374592663,1848.6504538335375,1856.4150210058963,1866.0790082826343,1860.1992724547727,1862.8608673883832,1856.17134911232,1864.7286248563437,1863.1843353047218,1875.2188271569737,1881.007452591364,1887.6385693385835,1888.9999593754414,1890.5438555318135,1886.2202687973966
7204,55,Spring,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1294.6031461582427,1303.0308066246207,1307.4110489786392,1316.9724981454817,1328.7432694180936,1340.8754458347328,1342.6516522587663,1338.4462530820451,1334.6541281063548,1325.787277608056,1316.0567755351376,1308.038928939729,1306.8507926297304,1313.4910453317145,1320.7101998724297,1323.2338824601554,1323.215823210003,1324.4351530062308,1328.195320538107,1325.6818531970243,1315.6811954169743,1310.9006579047764,1305.6972682799817,1308.8634381132003,1307.8638002323798,1312.8644319922662,1312.4312189225218,1316.10753658591,1325.8190132491618,1333.5462770349711,1335.7088303657513,1334.6908802016458,1347.6675460364347,1356.7106525782447,1365.4994342484742,1364.7706295902676,1365.2270712851268,1369.6999252873184,1373.9253225946845,1382.7474370655666,1383.4622590358163,1389.025267941311,1395.5445401952134,1398.848952827314,1396.0923548287142,1390.7698178689452,1389.9306171052162,1387.4895578971357,1394.7095711296201,1389.7918938390892,1400.4394510669742,1402.7204501084475,1419.3747942312064,1424.979515487605,1430.6774986510547,1430.8181760881778,1427.9592990488266,1426.630876872572,1422.531094734249,1423.9751625049855,1429.3725316887449,1436.1544361919562,1439.0077656066683,1438.0464909523673,1434.725719174841,1434.5614886745068,1441.4744321686874,1452.7485877023305,1457.073855675927,1459.6480960240767,1459.114642047938,1467.4410075022429,1467.356777084911,1463.9245215918227,1468.8721687076788,1480.049194750384,1507.7193727190067,1532.2085624341655,1559.840354166681,1590.9775643941591,1606.368125240653,1619.2078956653163,1618.188208676879,1638.4593854188192,1656.1663742254611,1680.7759283625724,1695.0120331432481,1717.6185448668166,1736.4927372202735,1748.3974763392525,1748.4015977273118,1744.9033784939757,1737.0363080246757,1736.915187276134,1728.7658154648748,1730.4770159702416,1731.3911401394398,1749.8524645582866,1763.702198626736,1770.0520354615896,1777.7177722307977,1783.0308285518884,1782.7399311341712,1782.7656090983521,1773.7497307761273,1769.4176068427166,1757.9842201594427,1763.906126380887,1773.3218498376627,1781.2960107504475,1787.9123736320923,1800.660976885604,1818.966322613776,1834.7530649521457,1837.5256073625828,1837.637412313154,1837.4109366939663
18615,56,Honolulu,city,HI,HI,"Urban Honolulu, HI",Honolulu County,1784.0754809011298,1795.3777988219194,1799.6470153069686,1791.2432013709933,1821.558496620016,1821.8951611023194,1832.7633239239096,1824.037597066668,1831.7171151965608,1832.7009730029288,1835.4711855699566,1841.6860469404505,1843.2376999054954,1844.640865201009,1836.041375125775,1844.7538710982321,1845.78989388927,1851.12153720025,1847.4430137836573,1850.202001040816,1846.7899414628832,1846.5602762145231,1841.3031987875963,1840.825094779124,1850.0580623811031,1865.0182924513583,1875.923012966373,1885.0645199844805,1883.4247304981127,1885.308847467617,1882.9573210975532,1888.7741843458232,1891.6305431705932,1893.0971617639934,1894.7310670102781,1898.0377238926294,1897.0881745853562,1899.0125237586906,1901.3041672739278,1905.1224287795476,1909.7926189339473,1916.6353890177838,1920.8249136032136,1918.0894108126934,1915.8891358983517,1918.8066172163212,1921.190115578895,1927.1018629326313,1931.2813341235008,1941.7004285368016,1951.7749600964726,1959.32977686092,1960.8376346856487,1956.095025228726,1958.8186760918545,1963.4249736843142,1963.0912858862412,1971.4664902388065,1965.3307316155056,1970.4663922945235,1965.1838723312214,1976.3205097527284,1974.565767341872,1959.3094632082705,1943.9251306572733,1942.4576863670618,1951.8496981534624,1949.824098474981,1950.2780494071947,1949.0934778854848,1957.189957419427,1966.7263962691716,1967.5553816382544,1991.4259471398357,1992.0433257639525,2028.6530720251628,2037.2264842726804,2054.870220238074,2074.168254686237,2100.1725055611605,2138.7596974471307,2143.480529809172,2123.8690228783485,2109.3472361595345,2097.242189554657,2147.7424443792806,2174.781161258278,2204.633068305591,2202.8529572879083,2210.0767591030217,2216.605889788932,2221.878563886172,2235.9025678344715,2242.243335664913,2238.9655202598187,2245.8450493491905,2259.759720448844,2277.292949498999,2279.3846610718742,2297.7452906130748,2303.5657752180996,2298.5809556874815,2293.519516109928,2291.836382136363,2313.152329543482,2322.76667981618,2318.308866491697,2313.159036397694,2318.4763099663387,2350.0642281465985,2367.3397196851106,2364.1101395487663,2357.457647262898,2369.077520249752,2394.012384276058,2412.7347577473315,2419.597860610942
25428,57,Knoxville,city,TN,TN,"Knoxville, TN",Knox County,906.9046119035438,914.8935910165102,921.1338718207262,925.3375182187291,922.0612894533654,924.3818498914025,928.4070291840109,925.5795083825257,921.3153140875063,922.8126490008497,929.4762750223625,939.424356558646,943.42281080234,944.502667566119,935.167980903742,934.3657894037892,947.3103836910508,957.1818070087093,962.6997650573236,961.8455071594154,964.6981753040225,956.4932696587604,950.5975431892206,949.6206590024052,962.9488364581505,974.4820996533413,983.2096769168628,993.3973571217961,999.1309053876242,1008.612989246025,1011.0645519934002,1009.3695677288255,1008.5728312266926,1007.4006334934272,1009.506452609533,1013.2191197835255,1021.1539564955823,1027.474919224809,1030.7360513513486,1033.696023538424,1042.4516284602735,1047.225968736947,1053.7605755527613,1060.1595866211544,1065.0197491575277,1060.2683721487672,1063.3959338839904,1065.6096275013515,1078.3202199155232,1072.915613513575,1091.6076282018619,1100.9707464317964,1114.1834376640322,1105.5893211349055,1100.569732803336,1106.3753588664024,1112.8248670801179,1122.1763064802499,1122.766812701094,1126.1075682840751,1127.0004038394018,1133.9345187808594,1134.2453991503644,1139.6159173427686,1139.7263088669877,1153.3203818241107,1156.9433945393973,1168.2460194480216,1181.951333146348,1203.1075794977849,1215.5805674319859,1214.2425740598599,1212.0257796330382,1218.6803300343308,1231.9251101362295,1253.170414886056,1279.5403539156036,1324.2064437446656,1374.507774163485,1414.885730366373,1445.5385673310902,1460.5554834058375,1455.7146546285471,1452.2675708035708,1451.4220278048897,1483.195281278929,1507.0981981709367,1544.6157593564892,1572.309345472025,1605.2180663124486,1644.2257988601434,1665.3528135512963,1665.182028939573,1657.3816013106555,1655.7101212362918,1660.455337986796,1655.8539915513488,1662.9212468510161,1678.4527199163226,1689.4129933078486,1705.408454036885,1722.0073457946646,1740.4743100066555,1752.3053444935065,1766.333313361538,1778.511262470701,1787.910540642161,1777.3002848620179,1772.4662739204039,1765.0210583998532,1771.8822427496427,1771.7810021263806,1783.1418235197418,1776.8933241733287,1798.85945022443,1802.477977084298,1828.879501446071
